accident_id,prediction
512049,0
417006,1
556583,0
599662,1
559126,1
366701,1
478419,1
547493,0
503469,1
482652,0
597981,1
564742,1
312041,0
372877,0
532495,1
409501,0
565113,0
561710,0
393510,1
340218,0
312206,1
438171,1
475994,1
444906,1
537517,1
422846,0
313240,0
382036,0
587444,0
422332,1
468716,0
360966,1
375268,0
443982,0
318612,0
521633,0
485087,0
435956,0
520466,0
566415,0
345634,1
465947,0
357869,1
574704,0
562194,0
416831,0
423306,0
356467,0
305993,0
347715,0
520241,1
416406,1
466701,0
347997,1
599186,1
418719,1
451498,0
599501,0
583378,0
348578,0
344041,1
370516,1
531209,0
568914,1
306723,0
454021,0
543617,0
324001,0
536419,0
366658,0
455927,0
378578,1
456899,0
546991,0
482137,0
383764,1
330426,0
433948,1
577010,0
363629,0
394749,0
520287,0
300228,1
562362,1
379466,0
365773,0
408508,0
388355,1
375284,0
393453,1
422790,0
404447,0
483490,0
558558,1
514282,1
365296,0
400632,0
439603,0
584955,1
555877,1
474821,1
413872,1
363575,1
520714,1
586229,1
541586,1
539233,1
414903,0
359235,0
515647,1
361067,0
454074,1
380569,0
594800,1
449857,1
487671,0
415385,1
464433,0
303307,1
441042,1
458213,0
431639,0
343077,1
599445,0
452785,1
505454,0
594134,0
455483,1
545452,0
589541,0
431657,1
419676,0
338906,1
423600,1
458666,0
582888,1
347651,0
465102,1
435020,0
494612,0
523983,0
395020,0
593786,0
586412,1
441434,1
589798,0
558815,1
448494,0
396291,1
417813,1
473628,0
565237,0
449698,1
574009,0
309455,0
479562,0
429201,1
314328,0
366233,1
497702,0
596303,0
387377,0
395909,1
378935,0
347987,1
481032,1
374636,0
312613,0
336396,0
313444,1
305086,1
572203,0
596346,0
525314,1
441291,0
536571,0
425511,0
316088,0
376183,1
538572,0
585180,1
342765,0
508098,1
534072,1
456770,0
372205,0
525904,1
518168,0
327710,0
325067,0
562801,1
553371,0
408633,0
517815,0
359578,0
480276,0
524277,1
547661,0
535467,0
384199,0
305955,1
414809,0
557730,1
419127,1
376168,0
388155,0
558476,1
476566,0
429716,1
565762,0
507520,0
546586,0
447873,0
355451,1
398513,0
398189,0
556966,0
435502,0
386828,0
443324,0
385942,1
554555,0
370469,0
531406,1
360756,0
475891,1
599042,0
323462,0
496998,0
570559,0
438113,1
437089,1
430855,1
323007,0
380318,1
591073,0
317573,0
329924,1
454441,0
447114,0
442790,1
562724,0
355432,0
422705,1
370124,1
352127,1
445371,0
329099,0
413291,0
492442,1
382027,0
492324,0
349971,0
322958,0
338726,1
328667,0
451171,0
437247,0
511244,1
572927,0
557018,0
334994,0
380242,1
332181,0
474055,0
446275,0
591975,0
305405,0
358871,1
544592,1
545705,0
366002,0
484846,0
424843,0
503297,0
431498,0
594417,0
534428,1
401335,1
440910,0
589839,0
539476,1
452519,0
485073,1
363871,1
443857,0
510883,1
425005,1
460282,1
365892,0
508001,0
551609,1
469732,0
524708,0
573199,0
569898,0
465540,0
427680,0
479836,0
377814,0
336713,1
511847,0
432166,1
342309,0
445735,0
470121,1
561475,0
518360,1
563644,1
455832,1
599044,0
333852,0
506498,0
500675,0
300516,0
548089,0
386203,0
359916,1
437577,1
334925,0
500456,0
318582,1
517108,0
499274,0
535496,1
420766,1
566730,0
485086,1
401340,1
453479,1
586003,0
393288,0
568480,0
453886,1
384036,0
414343,0
565480,0
385555,0
523407,0
436310,0
323981,0
588102,0
523661,0
570951,0
585239,0
559239,0
595244,0
506211,0
470466,0
506459,0
508465,0
507809,0
361194,1
450904,0
310089,1
527764,1
557791,0
522183,0
444710,0
522360,1
359742,0
434303,0
328673,0
482420,0
533362,1
397947,0
491617,0
476379,1
474319,0
350940,1
435100,0
536862,0
482890,1
579099,1
353380,1
322119,0
539411,0
433115,0
539518,1
518764,1
373807,0
519923,1
360528,1
463274,1
470413,1
453207,1
444191,0
330412,1
323423,1
399445,0
326365,1
370846,0
556990,0
588533,0
590440,0
352413,1
557225,1
593124,0
408887,0
505378,0
464863,1
549819,0
488863,0
358701,0
507035,1
352328,1
420332,0
479383,0
423849,1
431493,0
555493,1
497566,1
507211,1
531892,0
570012,0
469731,0
364656,1
533883,1
530546,0
400032,0
352985,0
482045,1
520598,1
322334,0
586853,1
323573,0
318864,1
587188,1
404655,0
366677,1
550367,1
335731,1
335535,1
464101,0
425631,0
519972,0
453937,0
532672,0
362741,0
334616,0
451284,0
420803,1
324381,0
334503,1
545085,0
479355,0
469647,0
414967,1
518494,1
505145,1
392736,0
377635,0
565831,1
532404,0
307064,0
508958,0
379278,1
585276,0
597420,0
354133,1
462164,1
479097,0
518053,1
540007,0
518397,0
393246,0
324257,0
389355,0
538160,0
505848,0
588639,1
311563,1
528162,0
428529,0
545615,1
487305,0
427478,0
549132,1
368345,0
489951,0
537826,0
412462,1
367773,0
598214,1
495555,1
408319,1
453165,0
481268,0
541554,0
552672,0
540523,1
597695,0
339791,1
502689,1
551043,1
594194,0
419901,1
307622,1
331954,0
416460,1
351966,0
425705,0
548801,1
470031,0
418663,0
456668,0
490189,0
352761,0
526146,1
544785,0
557298,1
562843,1
365402,0
482010,1
412532,0
532160,1
360777,1
449267,1
397964,0
337866,0
427373,0
459393,0
358118,0
579364,0
565375,0
508160,0
467915,0
513582,1
434106,0
593607,0
406537,0
465812,0
473259,0
399732,1
482559,1
334032,1
545670,0
578566,0
488645,0
373927,0
378982,0
576727,0
501569,1
369352,0
508035,1
341969,1
485613,0
455753,0
576287,0
440427,0
405409,0
364954,1
591602,0
393309,0
568940,0
468691,0
311464,1
435397,0
539272,1
579035,1
515664,0
587435,1
502580,1
560705,1
506510,0
466686,0
516026,1
530088,0
591299,1
435420,1
460791,1
550485,0
457341,0
306208,1
578997,0
518821,0
551915,1
595487,0
337568,0
330424,0
368252,0
451528,0
524598,0
442846,0
434811,0
572934,0
455624,0
377563,0
435542,1
311188,1
396132,0
317325,0
550453,0
342857,0
513342,0
529215,0
381700,0
597761,1
339493,0
578536,0
433083,1
428581,0
376285,1
536017,1
315578,1
498535,1
398336,0
518767,1
326617,0
325873,1
428692,0
357417,0
347556,1
380505,0
313017,1
413461,0
397726,1
520719,1
468765,0
556537,1
414980,0
553375,1
464359,1
521984,1
316694,1
547620,0
407798,0
326047,0
306339,0
500303,0
396200,1
477008,0
420846,0
470316,0
590339,0
327235,0
417303,0
542328,0
465856,0
504027,0
455975,0
498054,1
515859,0
386449,0
470840,1
579872,0
552446,1
440977,1
518533,1
511462,0
415809,0
575486,0
514067,1
335730,0
504368,0
503226,0
586122,1
304160,1
305929,0
421422,0
323966,1
492505,0
348094,1
462182,1
351392,1
344606,1
542247,1
380643,1
352285,1
332132,0
365291,0
572077,0
503154,0
397850,0
507335,1
432168,0
495570,0
443996,1
478920,1
512215,0
374672,1
431305,0
440606,0
484594,1
374256,1
329603,0
576047,0
553817,1
558733,0
549037,0
464555,1
471646,0
502229,0
503023,0
395975,1
390474,0
387167,0
476498,0
479482,0
471607,0
514318,1
399966,0
452602,0
363712,0
511768,0
534111,0
318757,0
562650,0
546753,0
558814,0
576395,1
417850,0
380369,0
532570,1
435273,0
420581,0
362290,0
576052,0
539904,1
431122,0
485668,0
471350,1
334669,1
439906,1
375599,1
450391,1
425421,0
456835,1
500771,0
527311,1
432660,0
334597,0
484580,0
453566,1
304931,0
358795,0
313740,0
450709,0
450780,0
500183,0
413164,1
429943,0
473912,0
408730,1
389459,1
454688,1
449579,0
507510,0
574176,1
383111,0
324213,0
488435,0
455329,1
579592,1
446481,0
599949,0
360696,1
451505,1
586916,1
498589,0
368465,0
519516,0
327575,1
361586,0
349611,1
403268,0
414018,0
448737,0
340333,0
534235,0
330244,1
534399,1
595532,0
592024,1
492518,0
344744,0
337307,1
354227,1
327948,0
367458,0
443728,0
388343,0
509552,1
369190,0
326769,0
306630,0
329938,0
340129,0
411854,0
392510,0
571841,1
344264,0
426667,0
497832,0
551969,0
568087,0
337590,0
430411,0
318643,0
318695,0
579502,0
475329,0
378105,1
515120,0
523867,0
406595,1
405794,1
368558,1
448022,1
596678,0
379106,0
542980,0
461152,0
429271,0
534534,0
368545,0
596643,0
569755,1
461364,1
553562,0
334927,0
327302,1
547893,0
458581,0
351065,0
515469,0
351261,0
413860,1
326307,0
361391,1
471383,0
530478,0
375664,0
319939,0
463364,1
427151,1
308873,0
546326,1
570162,0
371849,0
378998,0
513539,1
451484,1
541337,0
309296,1
505140,0
347620,0
325847,1
523863,1
422944,0
330109,0
554465,1
596820,0
475844,0
532910,1
407874,1
495246,0
531389,1
553853,1
525148,1
577618,0
305630,0
572600,1
561278,0
417305,0
342338,0
568580,0
459130,0
554377,0
444454,0
471431,0
328916,0
517239,1
317755,1
369180,0
505297,0
583692,0
361351,1
521575,0
383934,1
347113,1
379176,0
488333,0
515992,1
328010,0
378950,0
411953,0
599877,0
414590,0
469402,1
460439,0
530644,0
353102,0
598200,1
485159,0
390974,0
316454,1
466000,1
416394,0
427848,1
348781,0
337554,1
588825,0
552236,0
548041,1
318984,0
472104,0
409746,0
344709,0
364660,1
414982,0
406000,0
546389,0
431217,1
451030,0
400618,1
441408,0
331565,0
543192,0
582013,1
302454,1
342008,0
387761,0
586037,1
490890,1
572349,0
515955,0
472425,0
590179,0
335334,1
423103,0
422914,1
582477,0
494761,0
334066,1
495871,0
581398,0
351769,0
499697,1
446430,0
427673,1
406905,1
379856,1
355185,1
371207,1
423536,1
366566,0
304999,1
458616,1
310137,0
596432,0
348957,0
411886,0
522380,0
392908,1
590890,0
574550,0
302773,0
456357,0
354179,0
313281,1
330818,0
351284,1
448617,0
558582,0
564468,0
398855,1
517653,1
434181,1
306651,0
430328,0
383007,1
375810,1
587290,0
430848,1
419968,0
583305,0
545917,1
566512,1
356930,1
303785,0
497790,0
442899,0
369698,1
598333,0
496683,0
566281,0
435693,1
309328,0
316686,1
499429,0
449641,0
359043,0
558082,0
359381,0
363749,0
558634,0
409199,1
587689,0
421284,0
338854,1
455643,1
370274,1
308062,0
574119,0
387131,0
301781,1
384252,0
556251,0
354907,0
526260,1
337857,1
392427,0
449069,0
445839,0
572613,0
582880,1
412832,0
332634,1
439271,1
562767,0
428147,0
344537,0
348575,1
422199,1
565384,0
520634,1
547683,0
598709,0
416512,0
512005,0
360728,0
407414,0
490175,0
501499,1
471121,0
578063,0
584433,1
344743,1
402528,0
499598,1
403657,0
525223,1
336879,0
346286,1
305748,1
588988,0
451009,0
324987,1
313874,1
385024,1
484329,1
431153,1
598276,1
500066,0
378191,1
591181,0
402419,0
407679,1
385406,0
447320,0
300188,0
333722,1
371958,0
360892,0
332925,1
470569,1
436018,0
348449,0
589451,0
510013,0
466151,0
550740,0
321907,0
556442,0
579936,1
546956,0
473374,0
371495,0
401522,0
401193,0
414978,1
582653,0
519705,0
453065,0
335082,0
523436,0
448748,1
356023,1
498851,1
472175,0
589895,1
324589,1
374589,1
517282,0
531633,0
343087,0
450256,0
304577,0
595939,0
370010,0
544290,1
385205,1
579402,0
552876,1
569314,0
555307,1
533912,1
487378,0
352252,0
313792,1
365854,0
584849,0
484599,1
337732,1
461527,1
534265,0
473779,0
467663,1
303531,0
565971,0
373055,0
382008,0
426179,0
430839,1
396021,0
567147,1
497555,0
429350,0
552620,1
410332,0
464893,0
516420,0
546687,1
586847,1
328629,0
331070,0
518550,0
370056,0
329382,0
321435,1
324663,0
519643,1
483222,1
351371,0
589978,0
453094,0
599125,1
339413,0
507127,1
440703,0
467866,0
538905,0
335185,0
409224,0
540545,0
528219,0
532344,0
486836,1
375467,0
542344,0
393492,1
323877,1
408558,1
520694,0
507623,1
545815,1
594767,0
317279,0
478649,0
585564,1
554627,0
332286,1
429825,1
398440,1
560286,1
436983,0
423964,0
401412,1
348241,0
540253,0
589679,0
582930,0
451678,1
378350,0
329081,1
521222,0
525619,0
304192,0
599745,0
442438,0
456471,0
343191,1
565708,0
403410,0
377841,0
564239,1
356714,0
550781,1
593525,0
495634,1
580992,0
383402,0
507890,1
387983,0
476221,0
437676,1
431272,1
458281,1
391395,1
347052,1
509743,1
541008,1
486096,0
524855,1
493625,1
590936,1
310872,0
535950,1
450380,1
393290,0
495451,0
503666,1
569273,1
525858,0
394329,0
325148,0
494111,1
482517,1
396314,1
586627,0
504131,0
391964,0
366279,0
592932,0
356586,0
587173,1
302818,0
408069,0
574510,0
540809,0
583679,0
522197,1
448309,0
362383,0
522310,1
321487,0
370092,1
412083,0
372876,0
339953,0
484818,0
483655,0
312948,0
375375,0
374374,0
438257,1
557570,0
489626,0
573351,1
390780,0
440312,0
324091,0
350576,0
522680,0
533768,0
344635,1
422629,0
524333,0
384142,1
477401,1
493998,0
347015,0
473179,0
433117,0
396338,0
569322,0
395046,0
556564,0
457687,0
479301,1
467971,0
379168,1
599299,0
388046,0
526752,0
439663,0
440743,1
467312,0
326249,1
349674,1
343776,0
356867,1
569654,0
570754,0
354147,1
568861,0
562978,0
546198,0
437639,0
550120,0
380190,0
598343,0
302864,0
528640,0
478039,0
503205,0
439482,1
450796,0
404014,1
512994,1
351689,0
352830,0
514665,0
499267,0
344212,1
442195,0
449481,0
564938,1
326442,0
567353,0
444322,1
352517,1
363901,1
522565,1
428307,0
563109,1
386111,1
460332,0
591713,0
328827,1
436492,0
324349,0
509762,1
360890,1
358400,0
449271,0
546848,0
455213,1
345246,1
590254,1
407720,0
370865,1
563202,0
485104,0
359281,1
501985,0
304765,1
316118,0
385401,0
345293,0
525118,0
536910,0
529906,0
550195,0
493287,0
479050,1
425836,0
434941,0
381732,1
324886,1
565139,1
493582,0
540248,1
531239,1
456084,1
461715,0
336083,1
448287,0
483458,0
560590,1
387063,1
397584,1
313864,0
309178,0
506333,1
501232,0
454238,0
441970,0
500674,0
539057,1
368689,1
511803,1
561508,1
424995,0
370283,1
406693,1
598109,1
493257,1
538049,0
459955,1
518142,0
508638,0
560100,0
568597,1
450118,0
554509,0
536669,1
337289,1
472536,1
476797,0
594197,1
384012,0
393403,0
443160,1
545526,1
505415,0
485592,0
323830,0
392019,1
376950,1
495326,0
379864,1
521187,1
543942,0
402808,1
464152,0
515117,0
385723,0
351784,0
451743,0
334826,1
440079,1
563906,0
356531,1
417289,1
456689,1
387865,0
368866,1
440887,1
523469,0
460342,1
396949,0
326230,0
393287,0
364159,0
364343,0
409250,0
478116,1
563036,0
490267,0
585742,0
382169,0
429208,0
363385,1
563238,1
534684,0
366585,0
493602,1
580020,0
494880,0
500925,1
389313,1
311525,1
342435,0
335112,1
488108,0
572928,0
570286,0
525970,0
510159,1
567118,0
344603,0
502280,1
336411,0
393303,0
551734,1
356834,0
480485,1
578171,0
535461,1
316982,1
599247,0
452971,0
358767,0
362519,0
570989,0
589460,0
515752,0
593246,0
397357,0
479214,0
486502,0
337200,0
583009,0
369945,1
387957,1
484567,0
494721,1
435848,1
520477,0
595245,0
370710,0
457320,0
521297,0
579924,0
417000,0
411114,0
562848,0
351009,1
497639,0
304810,1
488006,1
305201,1
512080,1
456543,0
426473,1
496164,0
530889,1
380660,0
350858,0
546708,0
415315,0
329660,0
586561,0
315479,1
577145,0
422810,0
380227,0
342539,1
390867,0
479773,1
514745,1
421413,1
480483,1
541673,1
444660,1
468416,0
400839,0
408871,1
300681,0
536578,1
598646,0
311136,0
447298,0
500842,0
408886,1
315012,0
302865,0
524640,0
564632,0
364445,0
444968,1
440543,0
531658,0
431526,1
454204,0
408276,0
553202,1
507551,0
594440,0
378211,1
587045,1
399641,0
425373,1
576997,0
428861,0
423546,0
475014,0
444619,0
581822,0
474991,1
477161,0
479511,1
443067,1
477153,0
448116,0
559813,1
485215,0
421326,0
441750,1
496386,0
530356,1
471392,0
495206,1
460223,1
386961,1
561999,1
574904,0
452944,0
582896,1
316235,1
375208,0
502690,1
490259,1
461740,0
407305,1
394503,0
584320,1
483924,0
325358,1
547026,1
504756,1
404310,0
387714,0
532359,0
543800,1
517201,1
571470,0
415342,0
393826,0
312237,1
420589,1
384724,0
599117,0
488010,0
422456,0
468321,0
420925,1
562494,1
473980,0
523906,0
357844,0
556343,0
336600,0
361884,0
302200,0
328087,0
360177,1
324241,1
431704,0
384745,1
417426,1
553173,1
471389,0
474777,0
366582,0
542971,1
523273,1
549114,0
439884,1
413294,1
497691,0
326703,0
423739,0
545091,0
491705,1
417222,1
336683,0
348912,0
434821,1
308623,1
343372,1
519407,0
338511,0
407994,0
446995,0
368232,0
564769,1
520167,0
499882,1
358739,1
321784,1
466579,0
348871,1
516829,0
368226,1
496742,1
328107,0
557121,1
476371,1
337555,0
565464,1
362026,0
496844,1
427070,1
405225,0
489673,0
385837,0
544305,0
579089,0
394825,0
494994,1
371036,0
577147,0
358892,0
448784,0
498717,0
305650,1
580674,0
518272,0
303862,0
330782,0
568007,1
370479,1
556369,1
436300,0
363213,0
449598,1
345515,0
366843,1
513201,0
509923,1
531779,1
547539,0
408185,1
377105,1
362776,0
552720,0
454692,0
413616,0
460178,0
444594,0
526037,0
455924,0
562819,1
330388,0
328015,1
548213,1
530621,0
547474,1
453753,1
501543,0
486788,0
444006,0
409900,1
463260,1
577843,0
582266,0
422565,0
563404,1
320456,0
483130,0
355628,1
352391,0
523890,1
422096,0
305079,1
439436,1
351005,0
436364,0
577048,0
461810,0
482428,1
458655,1
441939,1
476705,1
378639,0
401208,1
541204,1
393214,0
415343,1
492744,1
501899,0
341561,1
383218,0
339080,1
596768,0
580800,1
414322,1
386417,0
593173,0
593916,0
314214,1
390771,0
470338,1
342740,1
362464,0
451260,0
415054,1
401795,1
482264,1
577052,0
402700,1
553020,0
372735,1
351187,0
376804,1
413775,1
440119,0
530791,0
512026,0
467304,1
373552,0
516542,1
421228,1
541415,0
427793,1
422925,0
537692,1
557583,0
568280,1
357091,1
353858,1
319312,1
368321,1
414438,1
471979,0
573804,1
456675,0
328361,0
558930,0
302599,1
430869,0
581549,1
479719,1
569493,0
366745,1
387335,1
350756,1
341200,1
395254,1
371016,0
569297,1
450915,0
349336,0
510652,1
346801,0
588275,0
554163,1
553577,0
482204,1
472009,0
472254,1
406616,1
303806,1
333528,0
518694,0
379467,0
435665,1
333786,1
336619,1
540604,0
448731,1
306359,0
328865,0
333212,0
350939,1
352803,0
494781,0
443347,0
531509,0
398403,0
341601,0
593720,0
361664,0
447409,0
508327,0
389206,0
521842,0
488936,1
439991,1
316017,1
326468,1
467197,1
544463,0
483446,0
511643,0
373027,1
450426,1
519256,0
411234,1
366674,0
458977,1
593901,1
374104,0
308416,0
487280,0
471804,0
397824,0
550358,1
334026,0
433849,1
567107,1
364290,0
540229,0
509987,0
522721,0
317888,0
501283,1
573341,0
588589,0
479944,1
398337,1
545281,0
552829,0
308562,0
348956,1
376293,0
415727,0
587680,1
318869,0
375956,0
331217,1
593410,0
467339,0
521766,0
589364,0
410486,0
599589,1
532644,1
520927,0
464243,0
531857,1
509734,0
308060,0
322134,0
551306,0
533047,0
439541,0
332521,0
428436,0
599624,0
564205,0
370677,0
562117,1
539104,0
461594,1
588066,0
317113,0
501309,0
439995,0
496889,0
386572,0
515634,1
513052,0
340464,0
549964,0
316856,0
488357,0
504911,0
360284,1
589989,0
465725,0
393605,0
368922,0
350123,0
432972,1
526183,1
431173,1
331619,1
490125,0
540881,0
594294,0
330000,0
478176,0
390481,0
486891,0
347580,0
311178,0
391883,0
427438,0
406507,0
455984,0
483108,0
315201,0
593559,1
404703,1
523468,0
480323,0
410390,0
470270,0
554476,1
580138,1
409738,1
525140,1
467003,0
543048,0
556768,0
458389,0
556299,1
436710,0
529134,0
401299,1
518064,1
457578,0
529413,1
487160,0
547437,1
469336,0
518773,0
357963,0
310381,0
387424,0
360443,0
360241,1
363657,0
510033,1
301031,0
350994,0
594493,1
347532,0
360352,0
336695,0
499550,1
403350,0
434596,0
525006,0
559840,0
507857,1
592252,0
585057,0
526057,0
492291,0
544842,0
360620,0
465193,0
342690,0
586000,0
563947,0
456494,1
560525,0
462793,1
369202,0
508503,0
568487,0
530334,0
517919,0
527022,1
394666,0
484806,1
496983,0
314998,0
336300,0
381482,1
398089,0
321991,1
395996,1
439958,0
387156,1
593834,0
593131,1
366316,0
485610,0
374707,0
579846,1
375196,0
415475,0
446669,0
526837,0
325052,1
496165,0
418328,0
405780,0
397551,0
320186,0
510259,0
361591,0
386903,1
426055,0
330745,0
593626,0
481126,0
317136,1
356583,0
550568,0
568563,0
383642,0
347316,0
416970,0
328404,0
407409,0
571051,1
431675,0
513320,0
345008,0
536847,0
490584,0
422609,1
399204,0
421768,1
506685,0
433463,0
548305,0
512242,0
484877,0
489468,0
515093,0
580668,0
489674,0
426060,0
351651,0
484795,0
325645,0
507601,0
501814,0
489620,1
375769,0
505871,1
561463,0
461817,1
555220,0
475828,0
578179,1
576029,0
307737,0
419534,1
408805,0
543859,0
311148,1
353385,0
406989,1
513660,0
448811,0
504693,1
321007,0
338576,0
485128,0
498684,0
513333,1
572840,0
332860,0
380539,1
354273,0
315648,0
307234,0
396449,0
475829,1
507104,1
598904,0
347951,0
523318,0
372972,1
578507,1
471072,1
329033,0
411678,0
387303,0
419507,0
383782,0
344205,1
393183,0
585340,0
370186,0
563952,0
358093,0
401016,0
323337,0
303575,0
337119,0
359824,1
507134,1
543093,1
364357,0
543645,0
327564,0
376056,0
306808,0
538295,1
559330,0
372613,0
390436,0
485132,0
425403,0
357820,0
430345,1
397320,0
300184,0
354961,0
522137,0
485940,0
419466,0
432762,1
546167,1
575361,0
347467,0
506254,1
329913,0
556420,0
598129,1
341376,0
517485,1
308433,0
349466,0
303687,0
449666,0
367130,0
437678,0
419318,1
442786,0
422108,0
508640,1
582153,1
474820,0
364394,0
561601,0
523888,0
461990,0
340139,1
499956,0
578328,1
509567,0
433743,0
318285,1
394538,0
476685,0
338125,0
539847,0
510324,0
489095,0
472905,0
363502,0
570263,1
536332,0
434715,1
572669,0
438715,0
357968,0
380143,0
577978,0
436268,0
415661,0
523629,0
378900,0
572954,1
437056,0
371988,0
538658,0
548220,1
381603,0
501627,0
541115,0
485834,0
386613,0
589435,0
473863,0
508549,0
599844,0
311792,0
511363,0
524462,0
441404,1
304128,0
320572,0
586330,0
468925,0
579577,0
517564,0
325517,0
453729,0
487891,1
323646,0
542686,0
306366,0
305539,1
447033,0
380214,0
447429,0
494725,0
557485,0
501449,0
388326,0
499199,1
421811,1
415526,0
401049,1
568543,0
503471,0
314456,0
599118,0
516603,0
402152,0
537736,0
432661,1
504969,1
581302,0
344739,0
498780,1
378558,0
523156,1
599037,1
477332,0
368608,1
430698,1
382509,0
335820,1
327926,0
557444,1
328561,0
439032,0
312055,0
394004,0
595193,0
481186,0
477880,0
412557,1
391231,0
371363,0
586791,0
572286,0
414833,0
396891,0
408343,0
410854,0
487689,1
300077,0
513202,0
493219,0
440255,0
561542,0
440175,0
465793,0
510302,0
579028,1
447384,0
520958,0
424125,0
473476,1
355410,0
372161,0
318146,0
553648,0
405002,1
358244,0
438597,1
496593,1
586367,0
564316,0
412732,0
572127,1
500077,1
431012,0
584907,1
564986,1
548133,0
330961,0
451614,0
341558,0
559258,0
401273,0
301889,1
317050,0
550736,0
430033,0
562264,1
300048,1
385816,0
565618,0
440835,0
312962,0
559183,0
353028,0
580423,1
477437,0
512492,0
378092,0
558444,0
340946,0
515541,0
301978,0
573223,0
429561,0
586858,0
506217,0
585977,0
559690,0
580816,0
345070,0
391960,0
447557,0
438840,1
541509,1
572513,1
430073,0
439872,0
457554,1
449199,0
314607,1
564325,0
333342,0
538710,0
342693,0
428203,1
560421,0
534040,0
528447,1
501353,1
479887,0
480183,1
440534,0
534605,0
330985,0
578596,1
399279,0
397937,0
470322,0
571706,0
474650,0
469852,0
511330,1
492490,0
572288,0
330532,1
582965,1
427553,1
450056,1
579070,0
544148,1
513413,0
587373,0
528601,1
466717,0
468050,1
435013,0
359347,0
337348,1
396124,0
435555,1
549988,0
417436,1
522648,0
595084,0
580757,0
397957,1
419472,0
485202,0
438922,1
366601,0
494375,1
364667,0
411185,0
463310,0
547678,0
589250,0
462540,0
510228,0
343570,0
362896,0
447702,0
336807,1
548447,0
525699,0
309803,0
435035,0
567380,0
452074,1
482748,0
532860,0
586329,1
377160,1
346453,0
394027,0
492040,0
416909,1
510977,0
430814,1
412286,0
459816,0
518581,0
396048,0
455576,1
564625,0
565610,0
402403,0
334639,0
355237,0
573815,0
406052,0
305948,0
392379,0
489056,0
521268,0
477917,0
563095,0
538185,1
427859,0
485027,1
436876,0
549615,0
452832,0
504491,0
535681,0
438080,0
486062,0
543994,1
446324,0
405269,1
588772,0
419284,0
596699,0
483269,1
374618,1
301661,0
427179,0
383690,0
388089,0
422614,0
361793,0
498856,1
552270,1
564639,1
452887,0
562203,0
318248,0
320272,0
481172,1
422736,0
486705,0
589748,0
428904,0
596564,0
490212,0
305351,0
452506,0
403003,0
375533,0
384808,0
410359,0
346369,1
460034,0
369102,0
542142,0
487574,0
332079,0
308498,0
344280,0
320080,0
382525,0
474941,0
430267,0
475344,0
315533,0
309148,0
523324,0
341607,0
588129,1
557921,0
493657,0
377175,0
401022,1
371792,0
532872,0
331558,1
552437,0
512312,0
301737,1
554906,0
464638,0
365183,0
402586,0
334571,0
500078,0
387709,0
570556,1
341765,1
574359,1
359900,0
396407,0
446101,0
563904,0
484032,0
406503,0
558036,0
598503,0
445832,1
453767,0
494180,0
386387,0
417880,0
524405,0
479959,0
386704,1
507824,0
381057,0
480371,0
482601,0
559344,0
588846,0
472770,0
499244,0
530465,0
364408,0
537471,0
386218,0
537956,1
347491,1
594598,0
310224,1
334194,0
504575,0
391211,0
388031,0
431628,0
400043,0
415975,1
356159,0
316050,0
312148,0
373066,0
577378,0
406481,1
349740,0
481964,0
322370,0
324316,1
581224,0
402062,1
456960,0
487229,0
597948,0
418994,0
410378,0
352884,0
483790,0
598471,1
520586,0
378177,0
377740,0
464411,0
429020,0
457452,0
565671,0
408430,0
402779,0
570115,1
449367,0
385734,0
369393,0
429514,0
528785,0
329940,0
461549,1
325615,0
390112,0
556205,0
408150,0
489492,1
350650,0
422781,0
436413,0
328528,0
541335,0
596048,0
314604,0
341819,0
388470,1
591587,0
445624,0
492180,0
560457,0
349326,0
320689,0
399443,0
565298,0
565603,0
535186,0
539446,0
310523,0
324363,0
335406,0
368405,0
503312,0
448257,1
439143,0
586944,0
584318,0
450397,0
403785,0
419667,0
508853,0
328164,0
450662,0
403739,0
450023,0
506291,0
482220,0
344705,0
409396,0
316568,0
446113,0
331063,1
310133,1
322350,0
322573,0
305453,0
532683,1
446677,0
588658,0
530387,0
495170,0
440791,1
339905,0
515774,0
394916,0
592716,0
558437,0
541885,1
544619,1
542250,0
555495,1
423963,1
392000,0
353237,0
409226,0
415031,0
309234,0
431935,0
559807,1
407391,0
344032,0
346035,0
563649,1
321252,1
519022,0
416190,0
575128,0
576315,0
449797,0
491527,0
396239,0
544060,1
405659,0
463313,0
517234,1
470828,0
452149,0
404112,0
343315,0
590758,0
591210,0
560660,0
401125,1
449387,0
544958,1
321419,0
478872,1
358938,0
351123,1
587310,1
518549,0
317160,0
491786,0
480640,1
545222,0
527410,1
396253,0
418687,0
544782,0
387172,0
315509,0
424053,0
332988,0
478353,0
338381,0
363942,1
597698,0
466165,0
586456,0
382459,1
305896,0
358948,1
581069,0
328210,0
549692,0
338646,0
522916,0
373657,0
345360,0
354934,0
311025,1
344787,1
461722,0
447496,0
392647,0
429938,1
453684,0
475607,0
445336,0
595567,0
442662,0
332633,0
487782,0
572590,1
547105,1
503513,0
564128,0
419056,1
386491,0
349515,1
399603,0
516438,0
398067,0
321446,0
410535,1
537743,0
526278,0
327727,1
423401,0
399684,0
437460,0
401456,0
547689,0
445489,1
540455,1
385715,0
471805,1
464408,0
452726,1
456300,1
306785,0
308121,1
399803,0
311603,0
438032,1
597171,0
304027,0
561251,0
324194,0
